code,CAToAsset,NCAToAsset,tangibleAssetToAsset,ebitToInterest,CFOToOR,CFOToNP,CFOToGr,pubDate,statDate
sh.600697,0.204488,0.795512,0.002364,1.311458,0.28588800000000003,14.492078,0.28588800000000003,2023-04-29,2023-03-31
sh.600698,0.730777,0.269223,0.6175609999999999,,4e-06,0.000682,4e-06,2023-04-22,2023-03-31
sh.600699,0.455293,0.5447069999999999,0.028019,1.7876740000000002,0.047998,3.353501,0.047998,2023-04-26,2023-03-31
sh.600702,0.801194,0.19880599999999998,0.591178,,0.112728,0.400305,0.112728,2023-04-28,2023-03-31
sh.600703,0.359601,0.6403989999999999,0.5613229999999999,4.147455,0.081721,1.112766,0.081721,2023-04-28,2023-03-31
sh.600704,0.751258,0.248743,0.140693,5.8537,-0.053639,-4.508338,-0.053639,2023-04-25,2023-03-31
sh.600705,0.607907,0.39209299999999997,0.08226699999999999,2.756968,-22.173643,-100.710829,-13.428567999999999,2023-04-28,2023-03-31
sh.600706,0.408281,0.591719,0.11096800000000001,1.9976450000000001,0.10628,3.9115919999999997,0.10628,2023-04-28,2023-03-31
sh.600707,0.286821,0.713179,0.428543,-2.7616709999999998,0.002412,,0.002412,2023-04-28,2023-03-31
sh.600708,0.9287350000000001,0.071265,0.147048,1.0575709999999998,-1.351658,-3275.721482,-1.351658,2023-04-28,2023-03-31
sh.600710,0.829499,0.17050099999999999,0.097164,19.424035,-0.033344,-1.611972,-0.033344,2023-04-27,2023-03-31
sh.600711,0.521674,0.47832600000000003,0.256795,2.199493,0.088224,2.9618759999999997,0.088224,2023-04-29,2023-03-31
sh.600712,0.229686,0.770314,0.48154300000000005,-0.5497350000000001,0.088844,,0.088844,2023-04-27,2023-03-31
sh.600713,0.926726,0.073274,0.170491,2.643194,-0.245425,-18.823097,-0.245425,2023-04-29,2023-03-31
sh.600714,0.7836529999999999,0.21634699999999998,0.8374780000000001,,-0.267546,-4.803283,-0.267546,2023-04-21,2023-03-31
sh.600715,0.161626,0.838374,-0.36177,-0.485754,0.15091,,0.15091,2023-04-29,2023-03-31
sh.600716,0.717669,0.282332,0.653166,4.8269660000000005,-0.5750460000000001,-3.050234,-0.5750460000000001,2023-04-28,2023-03-31
sh.600717,0.19305999999999998,0.80694,0.378745,10.727839999999999,0.123794,0.8114210000000001,0.123794,2023-04-28,2023-03-31
sh.600718,0.573643,0.426357,0.433935,2.967164,-0.329384,-614.4380980000001,-0.329384,2023-04-22,2023-03-31
sh.600719,0.18937,0.8106300000000001,0.149328,-1.5782459999999998,-0.083049,,-0.083049,2023-04-21,2023-03-31
sh.600720,0.241092,0.758908,0.592488,,0.368408,422.53595099999995,0.368408,2023-04-26,2023-03-31
sh.600721,0.506972,0.49302799999999997,0.6312840000000001,,-0.14990799999999999,-1.697297,-0.14990799999999999,2023-04-26,2023-03-31
sh.600722,0.8629709999999999,0.13702899999999998,0.792197,,0.016081,0.12706800000000001,0.016081,2023-04-28,2023-03-31
sh.600724,0.514151,0.485849,0.604953,643.043075,-0.118625,-1.443592,-0.118625,2023-04-28,2023-03-31
sh.600725,0.942903,0.057097,0.79769,,-0.14542,-18.956907,-0.14542,2023-04-26,2023-03-31
sh.600726,0.280167,0.719833,-0.048475,4.774287,0.048839,0.557886,0.048839,2023-04-27,2023-03-31
sh.600727,0.47151099999999996,0.528489,0.28367600000000004,2.188386,0.046649,4.064458,0.046649,2023-04-29,2023-03-31
sh.600728,0.626486,0.373514,0.534198,,-0.096053,-0.077481,-0.096053,2023-04-29,2023-03-31
sh.600729,0.394961,0.605039,0.271445,16.152509,0.120593,1.277487,0.120593,2023-04-29,2023-03-31
sh.600730,0.571557,0.428443,0.812894,,-1.858225,,-1.858225,2023-04-26,2023-03-31
sh.600731,0.59522,0.40478000000000003,0.5694560000000001,47.276978,0.099189,0.693859,0.099189,2023-04-29,2023-03-31
sh.600732,0.39273,0.60727,0.34354,11.49266,-0.070625,-0.779646,-0.070625,2023-04-27,2023-03-31
sh.600733,0.569761,0.43023900000000004,-0.040677,-6.832586999999999,-0.48783000000000004,,-0.48783000000000004,2023-04-29,2023-03-31
sh.600734,0.533079,0.46692100000000003,0.357234,114.179826,-2.162239,-7.5104630000000006,-2.162239,2023-04-29,2023-03-31
sh.600735,0.720267,0.279733,0.414721,8.266672999999999,0.024693,0.781443,0.024693,2023-04-28,2023-03-31
sh.600736,0.715727,0.284273,0.10650799999999999,2.892974,-0.302512,-4.978916000000001,-0.302512,2023-04-29,2023-03-31
sh.600737,0.772533,0.227467,0.37759000000000004,5.419183,-0.65035,-11.177416000000001,-0.65035,2023-04-29,2023-03-31
sh.600738,0.19271,0.80729,0.503132,3.635264,0.145322,1.501891,0.145322,2023-04-29,2023-03-31
sh.600739,0.256277,0.7437229999999999,0.589734,3.220176,-0.186501,-1.260317,-0.186501,2023-04-29,2023-03-31
sh.600740,0.126075,0.873925,0.6066189999999999,15.625046,-0.079283,-0.257221,-0.079283,2023-04-25,2023-03-31
sh.600741,0.633229,0.366771,0.26814099999999996,5146.366946,0.015336,0.334779,0.015336,2023-04-28,2023-03-31
sh.600742,0.615101,0.384899,0.350603,,0.137015,6.1955540000000004,0.137015,2023-04-22,2023-03-31
sh.600743,0.9276270000000001,0.072373,0.129967,-2.3507990000000003,0.501943,,0.501943,2023-04-29,2023-03-31
sh.600744,0.26770900000000003,0.732291,0.019483,0.24710900000000002,0.027593,,0.027593,2023-04-29,2023-03-31
sh.600745,0.364672,0.635328,0.082481,4.679017,0.12110599999999999,3.915061,0.12110599999999999,2023-04-29,2023-03-31
sh.600746,0.323859,0.676141,0.7658229999999999,,-0.155638,,-0.155638,2023-04-21,2023-03-31
sh.600748,0.708316,0.291684,0.287066,6.337014,-0.165455,-1.562211,-0.165455,2023-04-29,2023-03-31
sh.600749,0.46141099999999996,0.538589,0.398588,,-1.070537,,-1.070537,2023-04-28,2023-03-31
sh.600750,0.645281,0.354719,0.5812970000000001,,0.047016,0.239875,0.047016,2023-04-27,2023-03-31
sh.600751,0.591835,0.408165,0.67535,,-1.90231,-6.831919999999999,-1.90231,2023-04-29,2023-03-31
sh.600753,0.8039149999999999,0.19608499999999998,0.6201479999999999,,0.664533,,0.664533,2023-04-29,2023-03-31
sh.600754,0.23276999999999998,0.76723,-0.077705,1.961729,0.44916300000000003,7.010997,0.44916300000000003,2023-04-29,2023-03-31
sh.600755,0.8667370000000001,0.13326300000000002,0.19930799999999999,3.578489,-0.210069,-30.836840999999996,-0.210069,2023-04-27,2023-03-31
sh.600756,0.610106,0.389894,0.45777799999999996,,-0.492634,-51.643933000000004,-0.492634,2023-04-28,2023-03-31
sh.600757,0.655234,0.34476599999999996,0.652526,,0.096829,0.510411,0.096829,2023-04-27,2023-03-31
sh.600758,0.356595,0.643405,0.213565,7.940237,-0.017844,-0.12283,-0.017844,2023-04-28,2023-03-31
sh.600759,0.077791,0.9222090000000001,0.2415,1.1368690000000001,0.402606,,0.402606,2023-04-26,2023-03-31
sh.600760,0.8704629999999999,0.12953699999999999,0.21553899999999998,,-0.044959,-0.647085,-0.044959,2023-04-25,2023-03-31
sh.600761,0.755734,0.24426599999999998,0.40739899999999996,24.806542999999998,0.112219,1.6333440000000001,0.112219,2023-04-29,2023-03-31
sh.600763,0.258413,0.741587,0.552725,42.621344,0.232409,0.793621,0.232409,2023-04-28,2023-03-31
sh.600764,0.803555,0.196445,0.712572,,-0.624108,-17.532181,-0.624108,2023-04-27,2023-03-31
sh.600765,0.7680819999999999,0.23191799999999999,0.454539,19.196831,-0.22042899999999999,-1.7999169999999998,-0.22042899999999999,2023-04-27,2023-03-31
sh.600766,0.778474,0.22152600000000003,0.10029600000000001,,0.142006,6.593603999999999,0.142006,2023-04-29,2023-03-31
sh.600768,0.484238,0.5157619999999999,0.700325,,-0.193339,-17.412897,-0.193339,2023-04-25,2023-03-31
sh.600769,0.615147,0.384853,0.298383,,0.712788,3.35592,0.712788,2023-04-22,2023-03-31
sh.600770,0.360016,0.639984,0.561401,-20.44064,0.0545,,0.0545,2023-04-29,2023-03-31
sh.600771,0.65041,0.34959,0.55893,4.867897,0.369165,14.182184,0.369165,2023-04-27,2023-03-31
sh.600773,0.725821,0.274179,0.253125,2.138599,-1.016417,-50.028461,-1.016417,2023-04-29,2023-03-31
sh.600774,0.240092,0.759908,0.290902,3.032691,0.155817,2.872341,0.155817,2023-04-26,2023-03-31
sh.600775,0.646054,0.353946,0.6044579999999999,,-0.311725,,-0.311725,2023-04-28,2023-03-31
sh.600776,0.797137,0.20286300000000002,0.782497,,-0.26871799999999996,-12.657618,-0.26871799999999996,2023-04-29,2023-03-31
sh.600777,0.105618,0.894382,0.55157,9.384764,0.736139,2.321018,0.736139,2023-04-29,2023-03-31
sh.600778,0.266072,0.733928,-0.021398,3.3622669999999997,0.19618,2.2128900000000002,0.19618,2023-04-29,2023-03-31
sh.600779,0.589598,0.41040200000000004,0.449954,,-0.019093000000000002,-0.102164,-0.019093000000000002,2023-04-29,2023-03-31
sh.600780,0.349181,0.6508189999999999,0.655918,69.816048,0.125133,1.588777,0.125133,2023-04-27,2023-03-31
sh.600782,0.545955,0.454045,0.464005,3.098973,0.016377000000000003,4.072895,0.016377000000000003,2023-04-22,2023-03-31
sh.600783,0.27421100000000004,0.725789,0.527694,4.023307,-2.694126,-0.4424,-2.694126,2023-04-29,2023-03-31
sh.600784,0.32661,0.6733899999999999,0.444309,15.403416,0.025414,0.296363,0.025414,2023-04-21,2023-03-31
sh.600785,0.255137,0.744863,0.087934,2.8471,0.185805,4.393459,0.185805,2023-04-21,2023-03-31
sh.600787,0.47518299999999997,0.524817,0.40894400000000003,11.899791,-0.060351999999999996,-9.039056,-0.060351,2023-04-29,2023-03-31
sh.600789,0.39625,0.60375,0.308616,2.94159,0.078386,2.7605169999999997,0.078386,2023-04-19,2023-03-31
sh.600790,0.264785,0.735215,0.5584899999999999,212.967181,-0.288877,-0.851166,-0.288877,2023-04-28,2023-03-31
sh.600791,0.9601270000000001,0.039873,0.162544,-0.029657,1.253017,,1.253017,2023-04-28,2023-03-31
sh.600792,0.438528,0.561472,0.246746,0.034183,-0.10590999999999999,,-0.10590999999999999,2023-04-27,2023-03-31
sh.600793,0.22142199999999998,0.778578,0.209078,1.299987,0.09241,8.715608999999999,0.09241,2023-04-21,2023-03-31
sh.600794,0.6032,0.3968,0.520962,14.975389999999999,-0.933916,-3.5843279999999997,-0.933916,2023-04-25,2023-03-31
sh.600795,0.159132,0.8408680000000001,0.078182,2.819982,0.171812,3.307293,0.171812,2023-04-28,2023-03-31
sh.600796,0.290901,0.7090989999999999,0.05342,3.5841190000000003,-0.024059999999999998,-0.342776,-0.024059999999999998,2023-04-27,2023-03-31
sh.600797,0.42490900000000004,0.575091,0.5156890000000001,-0.562575,-0.259913,,-0.259913,2023-04-28,2023-03-31
sh.600798,0.11511300000000001,0.8848870000000001,0.157063,2.390445,0.371039,15.025378,0.371039,2023-04-28,2023-03-31
sh.600800,0.407321,0.592679,0.584011,-17.916605,-0.36856300000000003,,-0.36856300000000003,2023-04-28,2023-03-31
sh.600801,0.22921,0.77079,0.164858,7.008919000000001,0.050076,1.174029,0.050076,2023-04-28,2023-03-31
sh.600802,0.158209,0.841791,0.214245,-7.002629,-0.310058,,-0.310058,2023-04-27,2023-03-31
sh.600803,0.294885,0.7051149999999999,0.030126,129.42046200000001,0.07485599999999999,0.9171309999999999,0.074813,2023-04-28,2023-03-31
sh.600804,0.309798,0.6902020000000001,0.102529,1.7792139999999999,-0.036971,-1.1533120000000001,-0.036971,2023-04-27,2023-03-31
sh.600805,0.434242,0.565758,0.528075,1.0710600000000001,-0.09175,,-0.09175,2023-04-21,2023-03-31
sh.600807,0.750516,0.249484,-0.004195,5.078486,-0.621513,-8.153322,-0.621513,2023-04-29,2023-03-31
sh.600808,0.377397,0.622603,0.284512,-5.77005,0.072877,,0.072877,2023-04-28,2023-03-31
sh.600809,0.792976,0.20702399999999999,0.573334,,0.270696,0.710324,0.270696,2023-04-28,2023-03-31
sh.600810,0.539984,0.460016,0.20668899999999998,1.637875,0.0043560000000000005,3.752025,0.0043560000000000005,2023-04-29,2023-03-31
sh.600811,0.41326199999999996,0.586738,0.427833,1.085983,0.032276,0.9298280000000001,0.032271,2023-04-29,2023-03-31
sh.600812,0.441075,0.558925,0.08501399999999999,1.238633,0.070621,28.697708000000002,0.070621,2023-04-27,2023-03-31
sh.600814,0.576962,0.423038,0.36991199999999996,,1.080065,3.150511,1.080065,2023-04-29,2023-03-31
sh.600815,0.822873,0.177127,0.49973900000000004,-1.904798,-0.076989,,-0.076989,2023-04-28,2023-03-31
sh.600816,,,,,-28.728467,,-28.728467,2023-04-28,2023-03-31
sh.600817,0.700136,0.29986399999999996,0.457639,,0.099564,1.6491689999999999,0.099564,2023-04-27,2023-03-31
sh.600818,0.40749,0.59251,0.436345,3.158134,-0.045187,-8.00512,-0.045187,2023-04-28,2023-03-31
sh.600819,0.449031,0.5509689999999999,0.389007,-8.120169,-0.167967,,-0.167967,2023-04-29,2023-03-31
sh.600820,0.497885,0.502115,0.154471,2.685093,-0.283542,-7.016597,-0.283542,2023-04-28,2023-03-31
sh.600821,0.242407,0.7575930000000001,0.190883,2.080994,0.194368,0.811722,0.194368,2023-04-29,2023-03-31
sh.600822,0.8513270000000001,0.148673,0.315749,,0.16409,2.433242,0.16409,2023-04-29,2023-03-31
sh.600823,0.531238,0.468762,0.132758,2.798957,0.813013,5.814819,0.813013,2023-04-29,2023-03-31
sh.600824,0.5152220000000001,0.484778,0.785991,21.897573,-0.146066,-1.26711,-0.144759,2023-04-25,2023-03-31
sh.600825,0.535933,0.464067,0.628143,,-0.336276,-13.779554999999998,-0.336276,2023-04-28,2023-03-31
sh.600826,0.5323220000000001,0.467678,0.5885819999999999,-0.501814,-6.606242,,-6.606242,2023-04-27,2023-03-31
sh.600827,0.451427,0.548573,0.230967,,0.309272,8.777159,0.309272,2023-04-29,2023-03-31
sh.600828,0.11571400000000001,0.884286,0.195931,2.572502,0.33834899999999996,3.032195,0.33834899999999996,2023-04-29,2023-03-31
sh.600829,0.9293889999999999,0.07061100000000001,0.34077199999999996,18.139618,-0.014653,-0.539047,-0.014653,2023-04-21,2023-03-31
sh.600830,0.529924,0.47007600000000005,0.59305,,4.4880629999999995,11.133282000000001,3.4624879999999996,2023-04-28,2023-03-31
sh.600831,0.382629,0.617371,0.286408,1.08392,0.026499,4.0248029999999995,0.026499,2023-04-28,2023-03-31
sh.600833,0.6553829999999999,0.344617,0.433646,,0.241583,3.745339,0.241583,2023-04-29,2023-03-31
sh.600834,0.379305,0.620695,0.650076,65.986487,-2.369125,-10.883917,-2.369125,2023-04-28,2023-03-31
sh.600835,0.8289770000000001,0.171023,0.31737600000000005,,-0.003994,-0.051338999999999996,-0.003994,2023-04-25,2023-03-31
sh.600836,0.69519,0.30480999999999997,0.555471,2.0392900000000003,-0.603954,-33.302566,-0.603954,2023-04-29,2023-03-31
sh.600837,,,,,-0.044261,-0.143958,-0.044261,2023-04-29,2023-03-31
sh.600838,0.222375,0.777625,0.8681629999999999,,-0.053199,-0.07937000000000001,-0.053199,2023-04-27,2023-03-31
sh.600839,0.720111,0.279889,0.096939,,-0.135353,-11.549311999999999,-0.135353,2023-04-26,2023-03-31
sh.600841,0.74775,0.25225,0.293978,-15.490867000000001,-0.509757,,-0.509757,2023-04-29,2023-03-31
sh.600843,0.643004,0.356996,0.48934099999999997,5.924791,-0.160565,-3.6756839999999995,-0.160565,2023-04-29,2023-03-31
sh.600844,0.172873,0.8271270000000001,0.35151,-20.027375,-0.060103,,-0.060103,2023-04-29,2023-03-31
sh.600845,0.803975,0.196025,0.45040699999999995,,0.14952100000000002,0.7350949999999999,0.14952100000000002,2023-04-28,2023-03-31
sh.600846,0.867237,0.13276300000000002,0.284566,,-0.176991,-2.03221,-0.176991,2023-04-29,2023-03-31
sh.600847,0.705427,0.294574,0.902409,,-0.228131,,-0.228131,2023-04-29,2023-03-31
sh.600848,0.57001,0.42999,0.24309699999999998,5.037793,-2.594467,-7.545364,-2.594467,2023-04-27,2023-03-31
sh.600850,0.910291,0.089709,0.371977,,-0.37227,-15.971444,-0.37227,2023-04-25,2023-03-31
sh.600851,0.216583,0.783417,0.77567,,-0.013548,-0.141721,-0.013548,2023-04-29,2023-03-31
sh.600853,0.568411,0.43158900000000006,0.005163,1.060685,-1.31681,-244.00264900000002,-1.31681,2023-04-29,2023-03-31
sh.600854,0.523792,0.476208,0.937729,,-0.31785399999999997,-1.0317969999999999,-0.31785399999999997,2023-04-29,2023-03-31
sh.600855,0.789841,0.210159,0.384765,-42.507871,-0.389691,,-0.389691,2023-04-29,2023-03-31
sh.600857,0.47737299999999994,0.5226270000000001,0.7950510000000001,,0.009731,0.192439,0.009731,2023-04-29,2023-03-31
sh.600858,0.266791,0.733209,0.063104,2.641473,-0.02302,-0.42771000000000003,-0.02302,2023-04-29,2023-03-31
sh.600859,0.350254,0.649746,0.37853400000000004,5.460241000000001,0.376211,5.4458519999999995,0.376211,2023-04-29,2023-03-31
sh.600860,0.423941,0.576059,0.246342,-2.599502,0.01365,,0.01365,2023-04-29,2023-03-31
sh.600861,0.12646300000000002,0.8735370000000001,0.619395,-8.259077,0.19148900000000002,,0.19148900000000002,2023-04-18,2023-03-31
sh.600862,0.7224619999999999,0.277538,0.637475,,0.15798199999999998,0.596585,0.15798199999999998,2023-04-26,2023-03-31
sh.600863,0.184066,0.815934,0.32668600000000003,12.153957,0.218664,1.228046,0.218664,2023-04-28,2023-03-31
sh.600864,0.780927,0.219073,0.305305,24.440123999999997,0.16081099999999998,0.62211,0.11356600000000001,2023-04-26,2023-03-31
sh.600865,0.470711,0.529289,0.869325,,0.187504,3.06956,0.187504,2023-04-22,2023-03-31
sh.600866,0.402229,0.597771,0.367185,3.8401300000000003,-0.163411,-5.575335,-0.163411,2023-04-28,2023-03-31
sh.600867,0.318386,0.681614,0.8001189999999999,,0.23503200000000002,0.623841,0.23503200000000002,2023-04-27,2023-03-31
sh.600868,0.29649000000000003,0.7035100000000001,0.755426,17.699035000000002,0.27872399999999997,1.5748790000000001,0.27872399999999997,2023-04-29,2023-03-31
sh.600869,0.7313390000000001,0.26866100000000004,0.143192,3.4862919999999997,0.051886,1.709813,0.051886,2023-04-25,2023-03-31
sh.600871,0.533425,0.466575,0.003247,1.6313090000000001,-0.029071,-3.5943050000000003,-0.029071,2023-04-27,2023-03-31
sh.600872,0.5395939999999999,0.46040600000000004,0.45962700000000006,,0.142791,1.223586,0.142791,2023-04-27,2023-03-31
sh.600873,0.409039,0.590961,0.472395,50.832822,0.047984,0.41645600000000005,0.047984,2023-04-29,2023-03-31
sh.600874,0.283893,0.7161069999999999,-0.070236,5.728397,-0.100887,-0.464409,-0.100887,2023-04-26,2023-03-31
sh.600875,0.607824,0.392176,0.262395,73.46683900000001,-0.17666400000000002,-2.3576479999999997,-0.173251,2023-04-29,2023-03-31
sh.600876,0.39164,0.60836,0.315849,2.530682,-0.143545,-9.396881,-0.143545,2023-04-29,2023-03-31
sh.600877,0.944902,0.055098,0.766662,10.693748,-0.21595100000000003,-2.549727,-0.21595100000000003,2023-04-21,2023-03-31
sh.600879,0.8456610000000001,0.154339,0.317204,5.381315,-0.324828,-7.975836999999999,-0.324828,2023-04-28,2023-03-31
sh.600880,0.252792,0.747208,0.650921,,-0.899373,-10.916999,-0.8444149999999999,2023-04-28,2023-03-31
sh.600881,0.507046,0.492954,0.086892,-0.086615,0.993253,,0.993253,2023-04-29,2023-03-31
sh.600882,0.574912,0.425088,0.498004,,-0.113195,-3.374275,-0.113195,2023-04-26,2023-03-31
sh.600883,0.24844899999999998,0.751551,0.933118,,-6.686139,-0.411778,-6.686139,2023-04-29,2023-03-31
sh.600884,0.397917,0.602083,0.437601,9.825911999999999,-0.297925,-2.23325,-0.297925,2023-04-28,2023-03-31
sh.600885,0.588026,0.41197399999999995,0.411347,16.294923,0.054238999999999996,0.409738,0.054238999999999996,2023-04-28,2023-03-31
sh.600886,0.097581,0.9024190000000001,0.187801,4.654938,0.360546,1.596531,0.360546,2023-04-29,2023-03-31
sh.600887,0.484864,0.5151359999999999,0.286103,,0.038442000000000004,0.354261,0.038313,2023-04-28,2023-03-31
sh.600888,0.393951,0.606049,0.557449,14.806664000000001,0.143254,0.483785,0.143254,2023-04-25,2023-03-31
sh.600889,0.300809,0.699191,0.505992,-76.929919,-0.85972,,-0.85972,2023-04-27,2023-03-31
sh.600892,0.301861,0.6981390000000001,0.008491,-0.61883,-0.133879,,-0.133879,2023-04-27,2023-03-31
sh.600893,0.6947220000000001,0.305278,0.365748,3.1136009999999996,0.167404,9.577813,0.167404,2023-04-29,2023-03-31
sh.600894,0.578811,0.42118900000000004,0.683009,,-0.037775,-4.233372,-0.037775,2023-04-28,2023-03-31
sh.600895,0.397708,0.602292,0.247327,3.273011,-3.3496839999999994,-4.156337000000001,-3.3496839999999994,2023-04-29,2023-03-31
sh.600897,0.435359,0.564641,0.723809,98.677812,0.039893,0.191403,0.039893,2023-04-28,2023-03-31
sh.600898,0.398502,0.601498,-0.034376,-8.357849,-2.460732,,-2.460732,2023-04-29,2023-03-31
sh.600900,0.054964,0.9450360000000001,0.277993,2.4015779999999998,0.49213199999999996,2.027516,0.49213199999999996,2023-04-28,2023-03-31
sh.600901,,,,,-0.44277299999999997,-0.788547,-0.44277299999999997,2023-04-22,2023-03-31
sh.600903,0.261356,0.738644,0.20525500000000002,3.6179650000000003,0.017736000000000002,0.29583000000000004,0.017736000000000002,2023-04-21,2023-03-31
sh.600905,0.184551,0.815449,0.260596,4.0673699999999995,0.546277,1.34418,0.546277,2023-04-29,2023-03-31
sh.600906,,,,,1.688652,5.2233849999999995,1.688652,2023-04-29,2023-03-31
sh.600908,,,,,7.755380000000001,17.483133,7.755380000000001,2023-04-28,2023-03-31
sh.600909,,,,,-1.178209,-3.066916,-1.178209,2023-04-28,2023-03-31
sh.600916,0.939499,0.060501,0.557704,66.10327,-0.07601799999999999,-4.075012,-0.07601799999999999,2023-04-22,2023-03-31
sh.600917,0.262054,0.737946,0.423939,,-0.06514299999999999,,-0.06514299999999999,2023-04-29,2023-03-31
sh.600918,,,,,0.085755,0.256245,0.085755,2023-04-15,2023-03-31
sh.600919,,,,,5.920054,13.133157,5.920054,2023-04-28,2023-03-31
