code,date,close,peTTM,pbMRQ,psTTM,pcfNcfTTM
sh.688032,2023-07-17,352.54,47.252031,4.455008,15.558420000000002,-107.63556899999999
sh.688032,2023-07-18,353.95,47.441016999999995,4.472826,15.620647,-108.06606200000002
sh.688032,2023-07-19,347.25,46.542995,4.388159,15.32496,-106.020455
sh.688032,2023-07-20,347.0,46.509487,4.385,15.313927,-105.94412700000001
sh.688032,2023-07-21,342.8,45.946548,4.331925,15.128570999999999,-104.661806
sh.688033,2023-07-05,19.62,57.91275400000001,2.134472,9.791439,9.79009
sh.688033,2023-07-06,19.61,57.883237,2.133384,9.786449000000001,9.7851
sh.688033,2023-07-07,19.25,56.820617000000006,2.094219,9.606789,9.605464999999999
sh.688033,2023-07-10,19.56,57.735651000000004,2.127945,9.761496000000001,9.760150999999999
sh.688033,2023-07-11,19.36,57.229808,2.109301,9.675972,9.674638999999999
sh.688033,2023-07-12,19.01,56.195178000000006,2.071168,9.501045,9.499736
sh.688033,2023-07-13,19.08,56.402104,2.078794,9.53603,9.534716
sh.688033,2023-07-14,18.63,55.071866,2.029766,9.311124000000001,9.309841
sh.688033,2023-07-17,18.69,55.24923100000001,2.0363029999999998,9.341111,9.339824
sh.688033,2023-07-18,18.72,55.337913,2.039572,9.356105,9.354816
sh.688033,2023-07-19,18.26,53.978114,1.989454,9.126201,9.124943
sh.688033,2023-07-20,18.16,53.682506000000004,1.978559,9.076222,9.074971000000001
sh.688033,2023-07-21,18.16,53.682506000000004,1.978559,9.076222,9.074971000000001
sh.688035,2023-07-05,59.51,65.165587,3.7972339999999996,9.123072,8.075225
sh.688035,2023-07-06,59.11,64.727572,3.7717110000000003,9.06175,8.020947
sh.688035,2023-07-07,57.66,63.13977,3.679188,8.839461,7.824189
sh.688035,2023-07-10,57.58,63.052167000000004,3.6740839999999997,8.827197,7.813333
sh.688035,2023-07-11,60.5,66.249672,3.860404,9.274842,8.209564
sh.688035,2023-07-12,61.71,67.57466600000001,3.937612,9.460339,8.373755000000001
sh.688035,2023-07-13,64.47,70.596965,4.113723,9.883455,8.748274
sh.688035,2023-07-14,66.87,73.22505100000001,4.266863,10.251383,9.073942
sh.688035,2023-07-17,64.15,70.246553,4.093305,9.834398,8.704851
sh.688035,2023-07-18,63.88,69.95089399999999,4.0760760000000005,9.793007000000001,8.668214
sh.688035,2023-07-19,68.83,75.371321,4.391928,10.551857,9.339905
sh.688035,2023-07-20,66.18,72.469476,4.222835,10.145603999999999,8.980313
sh.688035,2023-07-21,66.61,72.940342,4.250273,10.211524,9.038662
sh.688037,2023-07-05,162.3,95.445396,10.245192,14.978089,329.413447
sh.688037,2023-07-06,158.99,93.498851,10.036247999999999,14.672621,322.69527999999997
sh.688037,2023-07-07,157.0,92.328571,9.910629,14.488971,318.656261
sh.688037,2023-07-10,159.2,93.62234699999999,10.049503999999999,14.692001999999999,323.121508
sh.688037,2023-07-11,157.74,92.763751,9.957342,14.557263,320.158208
sh.688037,2023-07-12,151.8,89.270555,9.582379,14.009082000000001,308.10204100000004
sh.688037,2023-07-13,155.34,91.352358,9.805842,14.335776000000001,315.287029
sh.688037,2023-07-14,153.58,90.317337,9.694742,14.173352,311.714832
sh.688037,2023-07-17,149.82,88.106156,9.457392,13.826355,304.083319
sh.688037,2023-07-18,149.1,87.682739,9.411942,13.759908,302.621965
sh.688037,2023-07-19,147.35,86.653599,9.301473,13.598407,299.070064
sh.688037,2023-07-20,146.46,86.130207,9.245291,13.516272,297.263669
sh.688037,2023-07-21,143.99,84.67765,9.089373,13.288325,292.25041400000003
sh.688038,2023-07-05,14.86,-528.140741,2.4035919999999997,4.124413,91.45348800000001
sh.688038,2023-07-06,14.86,-528.140741,2.4035919999999997,4.124413,91.45348800000001
sh.688038,2023-07-07,14.41,-512.147246,2.330804,3.999515,88.684035
sh.688038,2023-07-10,14.34,-509.659369,2.319482,3.980086,88.253231
sh.688038,2023-07-11,14.41,-512.147246,2.330804,3.999515,88.684035
sh.688038,2023-07-12,14.07,-500.063272,2.27581,3.905147,86.591559
sh.688038,2023-07-13,14.25,-506.46067,2.304925,3.955107,87.699341
sh.688038,2023-07-14,14.92,-530.2732070000001,2.413296,4.141066,91.822748
sh.688038,2023-07-17,15.19,-539.8693030000001,2.456969,4.216005,93.48442
sh.688038,2023-07-18,15.2,-540.224714,2.458586,4.218780000000001,93.545963
sh.688038,2023-07-19,15.07,-535.604371,2.437559,4.1826989999999995,92.745899
sh.688038,2023-07-20,14.62,-519.610877,2.3647720000000003,4.057801,89.976446
sh.688038,2023-07-21,14.19,-504.328204,2.29522,3.938454,87.33008000000001
sh.688039,2023-07-05,34.66,-37.844999,2.879609,12.29865,-22.698242999999998
sh.688039,2023-07-06,34.47,-37.637539000000004,2.863824,12.231231,-22.573816
sh.688039,2023-07-07,33.56,-36.643917,2.788219,11.908329,-21.977872
sh.688039,2023-07-10,33.8,-36.905971,2.808159,11.99349,-22.135044
sh.688039,2023-07-11,33.62,-36.70943,2.7932040000000002,11.929619,-22.017165
sh.688039,2023-07-12,32.79,-35.803159,2.724246,11.635105000000001,-21.473612
sh.688039,2023-07-13,33.79,-36.895052,2.807328,11.989942,-22.128495
sh.688039,2023-07-14,34.6,-37.779485,2.8746240000000003,12.27736,-22.65895
sh.688039,2023-07-17,34.52,-37.692134,2.867978,12.248973,-22.60656
sh.688039,2023-07-18,34.64,-37.823161,2.8779470000000003,12.291553,-22.685146
sh.688039,2023-07-19,34.53,-37.703052,2.868809,12.252521,-22.613108999999998
sh.688039,2023-07-20,33.76,-36.862295,2.804836,11.979296000000001,-22.108849
sh.688039,2023-07-21,33.05,-36.087051,2.745848,11.727362,-21.643882
sh.688041,2023-07-05,69.29,179.052322,9.279997,30.278095,18.284392
sh.688041,2023-07-06,69.5,179.594984,9.308122000000001,30.36986,18.339807999999998
sh.688041,2023-07-07,67.05,173.263937,8.979994,29.299267999999998,17.693296
sh.688041,2023-07-10,70.35,181.791469,9.421961999999999,30.741290000000003,18.564107
sh.688041,2023-07-11,77.8,201.043018,10.419739,33.996764,20.530029000000003
sh.688041,2023-07-12,74.94,193.65249,10.0367,32.747011,19.775326
sh.688041,2023-07-13,76.94,198.82069099999998,10.30456,33.620964,20.303091000000002
sh.688041,2023-07-14,78.4,202.593478,10.500097,34.25895,20.688357999999997
sh.688041,2023-07-17,76.1,196.650047,10.192059,33.253904,20.081429999999997
sh.688041,2023-07-18,73.16,189.05279099999998,9.798305000000001,31.969193,19.305616
sh.688041,2023-07-19,71.95,185.92603,9.63625,31.440452,18.986319
sh.688041,2023-07-20,68.53,177.088406,9.17821,29.945992999999998,18.083842
sh.688041,2023-07-21,61.4,158.66377,8.223289999999999,26.830351,16.202362
sh.688045,2023-07-05,58.97,628.665487,2.971188,8.306127,19.725232000000002
sh.688045,2023-07-06,59.21,631.224071,2.9832799999999997,8.339932000000001,19.805511
sh.688045,2023-07-07,57.55,613.527196,2.899641,8.106114999999999,19.250247
sh.688045,2023-07-10,56.74,604.891974,2.8588299999999998,7.992024000000001,18.979306
sh.688045,2023-07-11,60.2,641.778231,3.033161,8.479377000000001,20.136662
sh.688045,2023-07-12,57.35,611.395043,2.889564,8.077944,19.183348000000002
sh.688045,2023-07-13,59.21,631.224071,2.9832799999999997,8.339932000000001,19.805511
sh.688045,2023-07-14,58.83,627.172979,2.964134,8.286407,19.678402
sh.688045,2023-07-17,57.98,618.111327,2.921307,8.166682000000002,19.394081
sh.688045,2023-07-18,57.27,610.5421809999999,2.885534,8.066676,19.156589
sh.688045,2023-07-19,57.14,609.1562809999999,2.878984,8.048364999999999,19.113104
sh.688045,2023-07-20,54.9,585.276161,2.766122,7.7328529999999995,18.363833
sh.688045,2023-07-21,54.85,584.7431230000001,2.763603,7.725811,18.347108
sh.688046,2023-07-05,19.54,48.4455,3.9846150000000002,14.815942000000001,30.442542
sh.688046,2023-07-06,19.3,47.850468,3.9356739999999997,14.633965,30.068631
sh.688046,2023-07-07,19.01,47.131471000000005,3.8765370000000003,14.414076999999999,29.616822999999997
sh.688046,2023-07-10,19.08,47.305021999999994,3.8908110000000002,14.467153,29.72588
sh.688046,2023-07-11,19.23,47.676916999999996,3.9213989999999996,14.580889,29.959574
sh.688046,2023-07-12,19.08,47.305021999999994,3.8908110000000002,14.467153,29.72588
sh.688046,2023-07-13,19.21,47.627331,3.917321,14.565724,29.928415
sh.688046,2023-07-14,18.92,46.908334,3.8581839999999996,14.345835999999998,29.476606
sh.688046,2023-07-17,18.42,45.668684999999996,3.7562230000000003,13.966717000000001,28.697626
sh.688046,2023-07-18,18.43,45.693478000000006,3.758262,13.9743,28.713206
sh.688046,2023-07-19,18.33,45.445547999999995,3.7378699999999996,13.898476,28.557409999999997
sh.688046,2023-07-20,18.09,44.850516,3.688929,13.716498999999999,28.183498999999998
sh.688046,2023-07-21,18.5,45.867028999999995,3.7725370000000003,14.027376,28.822263
sh.688047,2023-07-05,116.47,-821.544578,12.212523,69.164613,271.091976
sh.688047,2023-07-06,116.0,-818.229339,12.163241000000001,68.885508,269.998019
sh.688047,2023-07-07,113.09,-797.7030679999999,11.858112,67.157432,263.22479300000003
sh.688047,2023-07-10,113.99,-804.0513990000001,11.952482,67.691888,265.31960499999997
sh.688047,2023-07-11,116.0,-818.229339,12.163241000000001,68.885508,269.998019
sh.688047,2023-07-12,109.95,-775.554447,11.528865,65.292772,255.916225
sh.688047,2023-07-13,109.65,-773.438336,11.497409,65.11462,255.217955
sh.688047,2023-07-14,109.1,-769.558801,11.439738,64.78800799999999,253.937792
sh.688047,2023-07-17,107.16,-755.87462,11.236317999999999,63.635957,249.42230800000002
sh.688047,2023-07-18,106.7,-752.629918,11.188085000000001,63.362790000000004,248.35162599999998
sh.688047,2023-07-19,105.44,-743.742254,11.055966999999999,62.614551,245.418889
sh.688047,2023-07-20,102.39,-722.228466,10.736158,60.803338000000004,238.31980299999998
sh.688047,2023-07-21,99.78,-703.818305,10.462485000000001,59.253414,232.24484700000002
sh.688048,2023-07-05,93.19,176.43364499999998,5.0689839999999995,45.131543,-9.525927000000001
sh.688048,2023-07-06,96.1,181.94305500000002,5.22727,46.540844,-9.823388000000001
sh.688048,2023-07-07,93.3,176.641905,5.074967,45.184816,-9.537171
sh.688048,2023-07-10,93.0,176.073924,5.058649,45.039527,-9.506505
sh.688048,2023-07-11,95.21,180.258046,5.17886,46.109821000000004,-9.732412
sh.688048,2023-07-12,88.54,167.629949,4.816051,42.879567,-9.050602
sh.688048,2023-07-13,90.82,171.9466,4.9400699999999995,43.983762,-9.283664
sh.688048,2023-07-14,90.62,171.567946,4.929191,43.886902,-9.26322
sh.688048,2023-07-17,90.08,170.545582,4.899818,43.625382,-9.208021
sh.688048,2023-07-18,92.0,174.180656,5.004255000000001,44.555231,-9.404284
sh.688048,2023-07-19,89.2,168.879506,4.851951000000001,43.199202,-9.118067
sh.688048,2023-07-20,84.2,159.413166,4.579981,40.777722,-8.606964999999999
sh.688048,2023-07-21,82.8,156.762591,4.5038290000000005,40.099708,-8.463856
sh.688049,2023-07-05,36.44,86.716531,2.502933,10.861715,-70.37719799999999
sh.688049,2023-07-06,36.95,87.93018199999999,2.537963,11.013731,-71.36216999999999
sh.688049,2023-07-07,35.88,85.383895,2.464468,10.694795,-69.29566
sh.688049,2023-07-10,35.93,85.50288,2.4679029999999997,10.709699,-69.39222600000001
sh.688049,2023-07-11,37.44,89.096238,2.5716189999999997,11.159786,-72.308515
sh.688049,2023-07-12,36.78,87.525631,2.5262860000000003,10.963059,-71.033846
sh.688049,2023-07-13,37.86,90.095715,2.6004669999999996,11.284976,-73.119668
sh.688049,2023-07-14,38.04,90.524062,2.6128310000000003,11.338629,-73.46730600000001
sh.688049,2023-07-17,37.07,88.215746,2.546205,11.0495,-71.593928
sh.688049,2023-07-18,36.79,87.549428,2.526973,10.96604,-71.053159
sh.688049,2023-07-19,36.54,86.954502,2.509801,10.891522,-70.57033
sh.688049,2023-07-20,34.24,81.481175,2.351823,10.205958,-66.1283
sh.688049,2023-07-21,32.42,77.15010799999999,2.226813,9.663469000000001,-62.613303
sh.688050,2023-07-05,207.4,86.485331,11.237036999999999,34.215145,148.225048
sh.688050,2023-07-06,197.51,82.361223,10.701192,32.583574,141.15684299999998
sh.688050,2023-07-07,198.31,82.69482099999999,10.744536,32.715552,141.728589
sh.688050,2023-07-10,198.61,82.819921,10.760791000000001,32.765043,141.942993
sh.688050,2023-07-11,196.93,82.119365,10.669767,32.487891,140.742327
sh.688050,2023-07-12,195.34,81.456338,10.58362,32.225584999999995,139.605983
sh.688050,2023-07-13,198.08,82.598912,10.732075,32.677608,141.564212
sh.688050,2023-07-14,192.2,80.14696500000001,10.413492999999999,31.707573999999997,137.361881
sh.688050,2023-07-17,192.51,80.276235,10.430289,31.758715000000002,137.583433
sh.688050,2023-07-18,193.25,80.584813,10.470383,31.880794,138.112298
sh.688050,2023-07-19,189.7,79.10447099999999,10.278042,31.295145,135.575176
sh.688050,2023-07-20,189.0,78.812573,10.240116,31.179664000000002,135.074899
sh.688050,2023-07-21,189.45,79.000222,10.264497,31.253902000000004,135.39650600000002
sh.688051,2023-07-05,34.68,-9.576647999999999,2.6828,10.319821000000001,39.434882
sh.688051,2023-07-06,34.38,-9.493805,2.659592,10.230549,39.09375
sh.688051,2023-07-07,33.54,-9.261844,2.594611,9.980588000000001,38.13858
sh.688051,2023-07-10,33.7,-9.306027,2.6069880000000003,10.0282,38.320516999999995
sh.688051,2023-07-11,34.14,-9.42753,2.6410259999999997,10.159132000000001,38.820844
sh.688051,2023-07-12,33.14,-9.151387,2.5636669999999997,9.861559,37.683737
sh.688051,2023-07-13,33.47,-9.242514,2.589196,9.959758,38.058982
sh.688051,2023-07-14,35.05,-9.678821000000001,2.711422,10.429922999999999,39.855612
sh.688051,2023-07-17,35.64,-9.841745,2.7570639999999997,10.605491,40.526505
sh.688051,2023-07-18,34.66,-9.571125,2.681252,10.313869,39.41214
sh.688051,2023-07-19,34.72,-9.587693,2.685894,10.331724000000001,39.480366
sh.688051,2023-07-20,33.9,-9.361256,2.62246,10.087714,38.547938
sh.688051,2023-07-21,32.83,-9.065783,2.539686,9.769311,37.331234
sh.688052,2023-07-05,167.55,141.23304299999998,3.593242,13.153982000000001,11.642032
sh.688052,2023-07-06,169.03,142.48058,3.624982,13.270173999999999,11.744867999999999
sh.688052,2023-07-07,166.0,139.9265,3.560001,13.032295,11.534332000000001
sh.688052,2023-07-10,169.68,143.02848500000002,3.638922,13.321204000000002,11.790033
sh.688052,2023-07-11,175.02,147.52973500000002,3.7534419999999997,13.740435999999999,12.161077
sh.688052,2023-07-12,169.5,143.845416,3.659706,13.39729,11.857374
sh.688052,2023-07-13,172.21,146.145245,3.7182180000000002,13.611489,12.046952000000001
sh.688052,2023-07-14,164.05,139.22029799999999,3.5420339999999997,12.966522,11.476119
sh.688052,2023-07-17,160.43,136.148201,3.4638739999999997,12.680397,11.222882
sh.688052,2023-07-18,165.33,140.30656399999998,3.569671,13.067692999999998,11.565661
sh.688052,2023-07-19,152.2,129.163849,3.286178,12.029897,10.647152
sh.688052,2023-07-20,148.2,125.76926599999999,3.199814,11.713737,10.367332000000001
sh.688052,2023-07-21,148.93,126.388778,3.215575,11.771436,10.418399
sh.688053,2023-07-05,62.9,61.690138,3.7193330000000002,24.584928,10.845336999999999
sh.688053,2023-07-06,62.11,60.915333999999994,3.6726199999999998,24.276151000000002,10.709124000000001
sh.688053,2023-07-07,60.37,59.208802,3.569732,23.596059,10.40911
sh.688053,2023-07-10,61.5,60.317067,3.63655,24.037728,10.603947
sh.688053,2023-07-11,63.08,61.866676,3.729977,24.655282999999997,10.876373
sh.688053,2023-07-12,62.41,61.209563,3.6903589999999995,24.393407999999997,10.76085
sh.688053,2023-07-13,64.58,63.337824,3.8186730000000004,25.241569000000002,11.135006
sh.688053,2023-07-14,64.12,62.886672,3.7914730000000003,25.061774,11.055692
sh.688053,2023-07-17,63.35,62.131482999999996,3.745942,24.760814,10.922927
sh.688053,2023-07-18,63.25,62.03340600000001,3.7400290000000003,24.721729,10.905685
sh.688053,2023-07-19,62.24,61.042832999999995,3.680307,24.326963,10.731539
sh.688053,2023-07-20,59.0,57.865154000000004,3.4887230000000002,23.060585,10.172892
sh.688053,2023-07-21,57.36,56.256698,3.391748,22.419579000000002,9.89012
sh.688055,2023-07-05,4.08,-879.317717,2.895413,3.7143330000000003,-22.46251
sh.688055,2023-07-06,4.12,-887.9384789999999,2.9237990000000003,3.750748,-22.682731
sh.688055,2023-07-07,4.09,-881.472908,2.90251,3.723437,-22.517566
sh.688055,2023-07-10,4.07,-877.162527,2.888316,3.7052300000000002,-22.407455
sh.688055,2023-07-11,4.14,-892.2488599999999,2.937993,3.7689559999999998,-22.792842
sh.688055,2023-07-12,4.09,-881.472908,2.90251,3.723437,-22.517566
sh.688055,2023-07-13,4.16,-896.559241,2.952186,3.7871629999999996,-22.902952
sh.688055,2023-07-14,4.25,-915.9559550000001,3.0160549999999997,3.869097,-23.398448000000002
sh.688055,2023-07-17,4.25,-915.9559550000001,3.0160549999999997,3.869097,-23.398448000000002
sh.688055,2023-07-18,4.26,-918.1111460000001,3.023152,3.8782010000000002,-23.453504000000002
sh.688055,2023-07-19,4.22,-909.490384,2.994765,3.841786,-23.233283
sh.688055,2023-07-20,4.12,-887.9384789999999,2.9237990000000003,3.750748,-22.682731
sh.688055,2023-07-21,4.1,-883.628098,2.909606,3.7325410000000003,-22.572620999999998
sh.688056,2023-07-05,43.7,64.46754,3.505405,7.8536470000000005,-35.727927
sh.688056,2023-07-06,43.55,64.246256,3.4933730000000005,7.826689,-35.605290999999994
sh.688056,2023-07-07,45.17,66.636128,3.623322,8.117830999999999,-36.929759000000004
sh.688056,2023-07-10,43.52,64.201999,3.4909660000000002,7.821297,-35.580764
sh.688056,2023-07-11,44.16,65.146146,3.542304,7.936316000000001,-36.104009999999995
sh.688056,2023-07-12,42.87,63.243099,3.438827,7.7044809999999995,-35.049341
sh.688056,2023-07-13,42.18,62.225191,3.3834779999999998,7.580475999999999,-34.485215999999994
sh.688056,2023-07-14,41.94,61.871136,3.3642260000000004,7.537344,-34.288999
sh.688056,2023-07-17,42.32,62.431723,3.394708,7.605637,-34.599676
sh.688056,2023-07-18,42.06,62.048163,3.373852,7.558910000000001,-34.387107
sh.688056,2023-07-19,41.11,60.646694999999994,3.297648,7.388178999999999,-33.610413
sh.688056,2023-07-20,40.28,59.422254,3.2310689999999997,7.239013000000001,-32.931828
sh.688056,2023-07-21,39.68,58.537117,3.1829400000000003,7.131183,-32.441284
sh.688057,2023-07-05,15.4,16.501352,1.295393,6.110106,-7.168138000000001
sh.688057,2023-07-06,16.18,17.337135,1.361004,6.419579,-7.5312
sh.688057,2023-07-07,15.82,16.951389000000002,1.330722,6.276746,-7.363633
sh.688057,2023-07-10,15.84,16.972819,1.3324049999999998,6.284681,-7.372942
sh.688057,2023-07-11,15.76,16.887098,1.325675,6.25294,-7.335705
sh.688057,2023-07-12,15.69,16.812092,1.319787,6.225167,-7.303122999999999
sh.688057,2023-07-13,15.65,16.769231,1.316423,6.209296,-7.284503999999999
sh.688057,2023-07-14,15.61,16.726370000000003,1.313058,6.1934260000000005,-7.265886
sh.688057,2023-07-17,15.58,16.694225,1.310534,6.181523,-7.251922
sh.688057,2023-07-18,15.65,16.769231,1.316423,6.209296,-7.284503999999999
sh.688057,2023-07-19,15.71,16.833522,1.3214700000000001,6.233102,-7.312432
sh.688057,2023-07-20,15.23,16.319194,1.281094,6.042657,-7.089010000000001
sh.688057,2023-07-21,14.89,15.954877999999999,1.252494,5.9077589999999995,-6.930752
sh.688058,2023-07-05,54.89,-57.644335,3.64465,12.929663,-8.284947
sh.688058,2023-07-06,54.49,-57.224263,3.61809,12.835441000000001,-8.224572
sh.688058,2023-07-07,53.68,-56.37361800000001,3.564307,12.644639999999999,-8.102313
sh.688058,2023-07-10,53.07,-55.733008999999996,3.523803,12.500950999999999,-8.010241
sh.688058,2023-07-11,52.91,-55.564980000000006,3.513179,12.463262,-7.986091
sh.688058,2023-07-12,51.28,-53.853188,3.404949,12.079305999999999,-7.740063
sh.688058,2023-07-13,50.69,-53.233582,3.3657730000000003,11.940328,-7.65101
sh.688058,2023-07-14,52.25,-54.871862,3.469356,12.307795,-7.886472
sh.688058,2023-07-17,53.3,-55.97455,3.539075,12.555128999999999,-8.044957
sh.688058,2023-07-18,52.51,-55.144909,3.48662,12.36904,-7.925716
sh.688058,2023-07-19,52.06,-54.672328,3.45674,12.26304,-7.857794
sh.688058,2023-07-20,50.66,-53.202077,3.363781,11.933262,-7.646482000000001
sh.688058,2023-07-21,50.06,-52.57196999999999,3.3239419999999997,11.791928,-7.5559199999999995
